#separator:tab
#html:true
#columns:JP	OptionA	OptionB	Answer	Why	Tip	Audio	Tags
#notetype:Contrast
#deck:Japanese Grammar::03 - N3 Grammar::Contrast
#

実は彼が話しているうちに、皆が笑い始めた。	うち	間	うち	'うち' emphasizes the temporal context; '間' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:97eb6564822c.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間 frequency:top10k source:shin-kanzen
ところで時間が経つうちに、状況が変わった。	うち	間	うち	'うち' emphasizes the temporal context; '間' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:248fd251c47d.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間 frequency:top10k source:shin-kanzen
実は映画を見ているうちに、寝てしまった。	うち	ときに	うち	'うち' emphasizes the temporal context; 'ときに' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:7c3ec7847e34.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:ときに frequency:top10k source:shin-kanzen
仕事をしている間に、電話がかかった。	しごとをしているまに、でんわがかかった。	うち	間	'間' emphasizes the temporal context; 'うち' emphasizes the other.	間 = defined time span; during period.	[sound:1b4967876ac8.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard frequency:top5k source:shin-kanzen
勉強しているうちに、友人が訪ねた。	うち	間	うち	'うち' emphasizes the temporal context; '間' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:b7f2ca87e6f6.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間 frequency:top10k source:shin-kanzen
雨が降っている間に、急いで帰った。	あめがふっているまに、いそいでかえった。	うち	間	'間' emphasizes the temporal context; 'うち' emphasizes the other.	間 = defined time span; during period.	[sound:7e0f08944ff0.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard frequency:top5k source:shin-kanzen
実は待っているうちに、電車が来た。	うち	間に	うち	'うち' emphasizes the temporal context; '間に' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:a98710832996.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間に frequency:top10k source:shin-kanzen
歌っている間に、声がかれた。	うたっているまに、こえがかれた。	うち	間	'間' emphasizes the temporal context; 'うち' emphasizes the other.	間 = defined time span; during period.	[sound:1adea828ad60.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard frequency:top5k source:shin-kanzen
実は走っているうちに、足が痛くなった。	うち	間に	うち	'うち' emphasizes the temporal context; '間に' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:118c6758aa14.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間に frequency:top10k source:shin-kanzen
実は雨が降らないうちに、帰ろう。	うち	間に	うち	'うち' emphasizes the temporal context; '間に' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:3834eb63a495.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間に frequency:top10k source:shin-kanzen
実は忘れないうちに、メモを取った。	うち	間に	うち	'うち' emphasizes the temporal context; '間に' emphasizes the other.	うち = ongoing/changing process; while happening.	[sound:1d74c1f25377.mp3]	module:03-n3 jlpt:n3 point:uchi-aida complexity:standard confusable-with:間に frequency:top10k source:shin-kanzen
